iter	RMSE
752	430031.378
753	429692.8209
754	429057.1259
755	428846.7053
756	428481.0705
757	428404.4821
758	428301.261
759	427868.4935
760	427023.8689
761	426895.7925
762	426371.7579
763	425907.9212
764	425432.5343
765	425352.535
766	425278.8125
767	424507.2163
768	424203.0583
769	423830.3035
770	423438.1896
771	423357.4758
772	423029.1336
773	422555.0407
774	421608.3836
775	421118.3007
776	420834.0942
777	420665.4174
778	420453.3112
779	420382.2453
780	419968.4325
781	419528.1063
782	419362.0776
783	419160.4001
784	418685.919
785	418435.5744
786	418172.5585
787	417964.9848
788	417945.2877
789	417652.2808
790	417388.6834
791	416756.0602
792	416331.6333
793	415908.5813
794	415448.3945
795	414956.2313
796	414938.3353
797	414915.0052
798	414519.2752
799	414226.674
800	414160.918
801	414057.8772
802	413682.1575
803	413459.7468
804	412788.9972
805	412781.7273
806	412377.058
807	411842.5868
808	411450.8379
809	411052.6658
810	410988.7085
811	410979.9187
812	410969.5346
813	410776.0004
814	410712.5021
815	410497.0416
816	410391.5034
817	410039.5396
818	409370.9268
819	409157.74
820	408839.0131
821	408248.6427
822	408073.1266
823	407958.6031
824	407819.2618
825	407751.4347
826	407690.6698
827	407202.9449
828	406710.1299
829	406647.1164
830	406391.3903
831	406322.9885
832	406162.4512
833	405837.4042
834	405826.1869
835	405175.5996
836	404908.1156
837	404186.9811
838	404055.0965
839	404040.5416
840	403654.0462
841	402343.5052
842	401801.5283
843	401609.8135
844	401582.6988
845	401450.3542
846	401056.8569
847	400729.0717
848	400634.8483
849	400420.6296
850	400193.8299
851	399964.1668
852	399791.1336
853	399439.6276
854	399336.9215
855	398870.1807
856	398572.7193
857	398184.4215
858	398177.4057
859	397943.6245
860	397665.8638
861	397316.528
862	397076.634
863	396525.435
864	396319.2637
865	395784.7417
866	395364.31
867	395131.5524
868	395073.9733
869	394822.3371
870	394643.821
871	394560.7133
872	394366.1717
873	394249.7212
874	393404.4258
875	392702.9273
876	392577.9818
877	391859.8819
878	391824.6603
879	391584.0338
880	391445.9763
881	390992.2719
882	390802.539
883	390671.0258
884	390201.9354
885	389910.6625
886	389769.9843
887	389435.9069
888	389343.9037
889	388991.3385
890	388302.7573
891	388174.2124
892	387847.3883
893	387403.7158
894	387235.3044
895	387152.3586
896	386594.0806
897	386584.2699
898	386215.2418
899	385818.0377
900	385640.4598
901	385565.0257
902	384895.5058
903	384285.8038
904	384028.9718
905	383599.6502
906	382956.3743
907	382575.3613
908	382111.3595
909	382054.0686
910	381775.423
911	381496.1575
912	381192.4761
913	381152.1683
914	381145.0335
915	381084.5556
916	380584.0641
917	380309.4519
918	380093.3726
919	379592.6936
920	379058.6068
921	378759.9597
922	378147.7007
923	377620.8445
924	377227.8664
925	376917.7219
926	376709.5768
927	376345.9996
928	376283.026
929	376248.6567
930	375898.5269
931	375230.7569
932	375024.8529
933	374818.5969
934	374764.1778
935	374216.068
936	374096.0368
937	374021.1167
938	373552.6062
939	373415.7338
940	373240.1588
941	373078.7325
942	373034.3802
943	372854.9786
944	372467.1355
945	372113.8987
946	371798.7434
947	371655.1573
948	371136.4676
949	370698.5795
950	370622.4938
951	370570.0958
952	370199.2506
953	369859.5826
954	369799.5539
955	369651.7178
956	369516.5975
957	369355.0994
958	369123.969
959	368991.069
960	368645.5058
961	368517.4623
962	367940.9055
963	367831.0945
964	367651.4556
965	367562.8364
966	367412.9095
967	367157.5418
968	366929.9301
969	366344.1653
970	366090.7359
971	365519.7908
972	365470.0622
973	365460.8812
974	365403.3685
975	365122.0062
976	364859.5403
977	364828.3304
978	363962.0119
979	363696.8918
980	363649.8388
981	363316.389
982	363151.5505
983	362756.0062
984	362724.7904
985	362673.3021
986	362167.4496
987	362069.4087
988	362023.6694
989	361863.1134
990	361777.4579
991	361445.7512
992	361320.1331
993	360727.308
994	360713.3029
995	360417.6795
996	360205.1739
997	359999.0188
998	359747.3691
999	359559.4083
